record_id,text,record_class,doc_id,doc_order,record_order,title,surface,source_index
PASSION24.HOUR.03.P010,"Ô mon Jésus, donne-moi toujours cette nourriture que Tu désires tellement me donner, pour que ta Vie m’habite de plus en plus.",hour_meditation,PASSION24.HOUR.03.MEDITATION,5,10,La Cène légale,hour_meditation,10
PASSION24.HOUR.03.P011,"Mon doux Bien, je vois que la nourriture terrestre que Tu prends avec tes disciples est tirée d’un agneau. C’est l’agneau figuratif.",hour_meditation,PASSION24.HOUR.03.MEDITATION,5,11,La Cène légale,hour_meditation,11
PASSION24.HOUR.03.P012,"En cet agneau il ne reste plus d’humeur vitale à cause de la force du feu. Ainsi Toi, l’Agneau mystique, Tu vas, par la force de l’Amour, Te consumer tout entier pour les créatures. Tu ne garderas même pas une goutte de Sang pour Toi-même. Tu le verseras tout entier par Amour pour nous. Ô Jésus, il n’y a rien de ce que Tu fais qui ne rappelle ta Passion douloureuse. Celle-ci est toujours présente à ton Esprit et à ton Cœur. Par cela Tu m’enseignes que si, moi aussi, j’avais toujours présente à l’esprit et au cœur ta sainte Passion, Tu ne me refuserais jamais la nourriture de ton Amour. Ô mon Jésus, à chacun de tes Actes Tu me portes dans ta Pensée. Que ta Passion soit toujours présente à mon esprit et à mon cœur. Qu’elle habite mes regards, mes pas et mes peines,",hour_meditation,PASSION24.HOUR.03.MEDITATION,5,12,La Cène légale,hour_meditation,12
PASSION24.HOUR.03.P013,"afin que, où que je sois, je perçoive toujours ta sainte Présence en moi. Amen.",hour_meditation,PASSION24.HOUR.03.MEDITATION,5,13,La Cène légale,hour_meditation,13
PASSION24.HOUR.03.REF.P001,"Avant de prendre notre nourriture, unissons nos intentions à celles de notre aimable Jésus en nous imaginant que notre bouche est la Sienne.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,1,La Cène légale,hour_reflection,1
PASSION24.HOUR.03.REF.P002,"Ce faisant, non seulement la Vie de Jésus s’accroîtra en nous, mais nous donnerons au Père la gloire, la louange, l’amour, les remerciements et la réparation qui Lui sont dus de la part des créatures, comme le bon Jésus savait le faire lorsqu’Il prenait sa nourriture.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,2,La Cène légale,hour_reflection,2
PASSION24.HOUR.03.REF.P003,"Imaginons-nous également à table avec Jésus : tantôt nous Le regardons, tantôt nous Le prions de partager une bouchée avec nous, tantôt nous donnons un baiser à la frange de son manteau, tantôt nous contemplons le mouvement de ses Lèvres et de ses Yeux célestes, tantôt nous remarquons la pâleur subite de son beau Visage quand Il voit tant d’ingratitudes chez les humains.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,3,La Cène légale,hour_reflection,3
PASSION24.HOUR.03.REF.P004,"Tout rempli d’Amour, Jésus parlait de sa Passion durant le repas.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,4,La Cène légale,hour_reflection,4
PASSION24.HOUR.03.REF.P005,"De même nous, quand nous prenons notre repas, sachons parfois nous arrêter pour réfléchir à la manière dont nous pratiquons les Heures de la Passion. Les anges sont suspendus à nos lèvres pour recueillir nos prières, nos réparations. Ils les portent devant le Père pour amoindrir sa juste indignation, causée par les nombreuses offenses qu’Il reçoit des créatures, tout comme ils portaient vers le Père les Prières de Jésus quand Il était sur la terre. Quand nous prions, pouvons-nous dire que les anges sont contents, que nous avons été recueillis et pleins de révérence, de sorte qu’ils puissent porter avec joie nos prières au Ciel, comme ils portaient celles de Jésus ? Ou bien en sont-ils attristés ?",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,5,La Cène légale,hour_reflection,5
PASSION24.HOUR.03.REF.P006,"Tandis qu’Il mangeait, Jésus était bouleversé par la perte de Judas. En lui Il voyait toutes les âmes qui allaient se perdre.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,6,La Cène légale,hour_reflection,6
PASSION24.HOUR.03.REF.P007,La perte des âmes est la plus grande de ses Souffrances. Ainsi Il attira Jean vers Lui pour en obtenir du soulagement.,hour_reflection,PASSION24.HOUR.03.REFLECTION,6,7,La Cène légale,hour_reflection,7
PASSION24.HOUR.03.REF.P008,"À l’instar de Jean, sachons être aux côtés de Jésus, Le plaignant dans ses Souffrances, compatissant avec Lui, Lui donnant du repos dans notre cœur, nous identifiant à Lui.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,8,La Cène légale,hour_reflection,8
PASSION24.HOUR.03.REF.P009,"Ainsi nous entendrons les Battements de son Cœur tourmenté par la perte des âmes. Offrons-Lui nos battements de cœur pour panser les Blessures de son Cœur. Et dans ces Blessures, plaçons les âmes qui courent à leur perte, pour qu’elles y trouvent la conversion et le salut. Chaque Battement de Cœur de Jésus est un « Je t’aime » qui se répercute dans tous les battements de cœur des créatures.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,9,La Cène légale,hour_reflection,9
PASSION24.HOUR.03.REF.P010,"Jésus voudrait voir tous ces battements enfermés dans son Cœur comme autant de « je T’aime », qui Lui viennent des créatures.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,10,La Cène légale,hour_reflection,10
PASSION24.HOUR.03.REF.P011,"Mais beaucoup refusent de donner ces « je T’aime » à Jésus. Par suite, ses propres Battements de Cœur sont comme oppressés.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,11,La Cène légale,hour_reflection,11
PASSION24.HOUR.03.REF.P012,"Prions Jésus de ponctuer nos battements de cœur de ses « Je t’aime », afin que notre vie devienne toute enflammée d’amour pour Lui.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,12,La Cène légale,hour_reflection,12
PASSION24.HOUR.03.REF.P013,"Immergeons-nous totalement en Lui pour qu’Il nous fasse ressentir ses « Je t’aime ». Ils sont tellement immenses qu’ils remplissent le Ciel et la terre, qu’ils circulent chez les saints et qu’ils descendent au purgatoire.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,13,La Cène légale,hour_reflection,13
PASSION24.HOUR.03.REF.P014,"Toutes les créatures en sont touchées. Même les éléments en ressentent les effets. Jésus Se sent aussi comme suffoqué dans son Souffle à cause de la perte des âmes. Donnons-Lui notre souffle d’amour pour Le soulager. En prenant son Souffle, touchons les âmes qui se détachent de ses Bras, afin de leur donner la Vie du Souffle divin, pour qu’au lieu de fuir elles reviennent à Lui et se serrent davantage contre Lui. Quand nous souffrons et que notre respiration semble ne plus pouvoir sortir librement, pensons à Jésus, qui renferme dans son Souffle celui de toutes les créatures. À mesure que les âmes se perdent, Il sent comme si on Lui retirait un souffle. Plaçons donc notre respiration douloureuse et haletante dans la Sienne pour Le soulager, et courons, par notre peine, après le pécheur afin de le contraindre à se renfermer dans le Cœur de Jésus. Mon Bien-aimé, que mon souffle soit un cri continuel auprès de chaque souffle de créature, afin de la contraindre à se renfermer dans ton Souffle. La première Parole que Jésus a dite sur la Croix en fut une de pardon, pour excuser toutes les âmes devant le Père, afin que sa Justice se change en Miséricorde.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,14,La Cène légale,hour_reflection,14
PASSION24.HOUR.03.REF.P015,"À l’exemple de Jésus, excusons les pécheurs auprès du Père, afin qu’attendri par nos excuses, Il ne permette pas qu’une seule âme se perde. Unissons-nous à Jésus pour faire la sentinelle auprès des âmes, afin qu’aucune ne pèche.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,15,La Cène légale,hour_reflection,15
PASSION24.HOUR.03.REF.P016,"Nous Le ferons s’émouvoir en acceptant et en Lui offrant de bon cœur tout ce qu’Il dispose en nous : froideurs, duretés, obscurité, oppressions, tentations, distractions, calomnies, maladies et autres, afin de Le dédommager des offenses que Lui font les créatures.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,16,La Cène légale,hour_reflection,16
PASSION24.HOUR.03.REF.P017,"Jésus Se manifeste aux âmes, pas seulement par des marques d’Amour. Souvent, quand Il ressent le froid des créatures, Il fait ressentir à notre âme ce froid. Si nous l’acceptons, Jésus Se sent dédommagé des froideurs des créatures. Notre souffrance devient une sentinelle d’amour auprès d’elles. D’autres fois, Jésus ressent dans son Cœur la dureté de cœur des créatures, et ne pouvant se contenir, Il vient s’épancher chez nous.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,17,La Cène légale,hour_reflection,17
PASSION24.HOUR.03.REF.P018,"Son Cœur touche le nôtre et lui fait part de sa Peine. Et nous, faisant nôtre cette Peine, nous mettons notre souffrance autour du cœur du pécheur, pour dissoudre sa dureté et le ramener à Dieu. Jésus, mon Bien, Tu souffres tant à cause de la perte des âmes ! Alors, moi, par compassion, je mets à ta disposition tout mon être. Je veux prendre sur moi tes Peines et les peines des pécheurs. Ainsi je Te soulagerai, et je placerai le pécheur tout près de ton Cœur.",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,18,La Cène légale,hour_reflection,18
PASSION24.HOUR.03.REF.P019,"Ô mon Jésus, fais en sorte que tout mon être brûle d’amour pour Toi et pour les créatures, afin que je puisse être un soulagement continu pour tes amertumes !",hour_reflection,PASSION24.HOUR.03.REFLECTION,6,19,La Cène légale,hour_reflection,19
PASSION24.HOUR.04.P001,"Mon doux Jésus, la cène légale se termine. Tu Te lèves de table et ensemble avec tes apôtres, Tu fais la prière de remerciement au Père. Ainsi Tu répares nos manques de remerciements pour les nombreux moyens que Dieu met à notre disposition pour l’entretien de notre vie corporelle.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,1,Le lavement des pieds – La Cène Eucharistique,hour_meditation,1
PASSION24.HOUR.04.P002,"Jésus, en tout ce que Tu fais ou ce que Tu vois, Tu as toujours des prières d’action de grâce pour le Père aux Lèvres.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,2,Le lavement des pieds – La Cène Eucharistique,hour_meditation,2
PASSION24.HOUR.04.P003,"Et moi, à ton exemple, je veux en toutes choses Te dire : « Merci, pour moi et pour tous ». Par cela, je veux réparer nos manques de reconnaissance. Ô mon Bien, ton Amour n’a pas de répit. Tu fais asseoir de nouveau tes apôtres. Tu prends une bassine d’eau et Tu Te ceins d’une serviette blanche. Tu Te prosternes à leurs pieds dans un Acte si humble qu’il attire sur Toi les regards de tout le Ciel. Ceux-ci deviennent extatiques. Les apôtres eux-mêmes en sont abasourdis.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,3,Le lavement des pieds – La Cène Eucharistique,hour_meditation,3
PASSION24.HOUR.04.P004,"Mais dis-moi, mon Amour, que veux-Tu, qu’entends-Tu montrer par cet Acte si humble ? Tu es prosterné devant tes apôtres comme un pauvre mendiant. Tu leur dis dans le cœur :",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,4,Le lavement des pieds – La Cène Eucharistique,hour_meditation,4
PASSION24.HOUR.04.P005,"« Je vous demande votre âme. Je vous tends des pièges d’Amour pour vous attirer à Moi. Je veux, au moyen de cette eau mêlée à mes Larmes, vous purifier de toute imperfection et vous préparer à Me recevoir dans le Grand Sacrement. Cet acte de purification Me tient tellement à Cœur que Je ne veux le confier ni aux anges, ni à ma chère Maman.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,5,Le lavement des pieds – La Cène Eucharistique,hour_meditation,5
PASSION24.HOUR.04.P006,Je veux Moi-même purifier votre âme pour la disposer à recevoir la Sainte Communion.,hour_meditation,PASSION24.HOUR.04.MEDITATION,7,6,Le lavement des pieds – La Cène Eucharistique,hour_meditation,6
PASSION24.HOUR.04.P007,Je veux réparer les œuvres saintes et en particulier l’administration des sacrements faites dans un esprit de vanité plutôt que dans l’humilité et le désintéressement.,hour_meditation,PASSION24.HOUR.04.MEDITATION,7,7,Le lavement des pieds – La Cène Eucharistique,hour_meditation,7
PASSION24.HOUR.04.P008,"Ah ! combien d’œuvres bonnes M’atteignent plus pour M’attrister que pour Me plaire, plus pour Me donner la Mort que pour accroître la Vie !",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,8,Le lavement des pieds – La Cène Eucharistique,hour_meditation,8
PASSION24.HOUR.04.P009,Voilà les offenses qui M’attristent le plus !,hour_meditation,PASSION24.HOUR.04.MEDITATION,7,9,Le lavement des pieds – La Cène Eucharistique,hour_meditation,9
PASSION24.HOUR.04.P010,"Ô âmes, voyez toutes ces offenses qu’on Me fait et réparez au moyen de mes propres réparations pour consoler mon Cœur si abreuvé d’amertume ! »",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,10,Le lavement des pieds – La Cène Eucharistique,hour_meditation,10
PASSION24.HOUR.04.P011,"Ô Jésus affligé, inonde-moi de ta Vie pour que je puisse réparer tant d’offenses.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,11,Le lavement des pieds – La Cène Eucharistique,hour_meditation,11
PASSION24.HOUR.04.P012,"Je veux entrer dans les cachettes les plus intimes de ton Cœur, et réparer à l’aide de ton propre Cœur les offenses que Tu reçois de ceux qui Te sont les plus chers.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,12,Le lavement des pieds – La Cène Eucharistique,hour_meditation,12
PASSION24.HOUR.04.P013,"Je veux, mon Jésus, Te suivre en toutes choses. Je veux avec Toi aller chez toutes les âmes qui vont Te recevoir dans l’Eucharistie, entrer dans leur cœur.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,13,Le lavement des pieds – La Cène Eucharistique,hour_meditation,13
PASSION24.HOUR.04.P014,"Au moyen de tes Larmes mêlées à l’eau avec laquelle Tu laves les pieds de tes apôtres, je veux laver ces âmes, purifier leur cœur, afin que quand elles Te recevront, Tu trouves en elles ton ravissement.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,14,Le lavement des pieds – La Cène Eucharistique,hour_meditation,14
PASSION24.HOUR.04.P015,"Mon doux Jésus, pendant que Tu laves les pieds de tes apôtres, je vois qu’une autre souffrance affecte ton Cœur.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,15,Le lavement des pieds – La Cène Eucharistique,hour_meditation,15
PASSION24.HOUR.04.P016,"Ces apôtres représentent tous les futurs fils de l’Église. N’étant pas encore parfaits, ils représentent la série de tous les maux qui existeront dans l’Église. En l’un sont symbolisées les faiblesses, en l’autre les duperies, en celui-ci les hypocrisies, en un autre l’amour démesuré pour les intérêts terrestres, en saint Pierre le manquement aux résolutions et toutes les offenses des chefs ecclésiastiques, en saint Jean, qui lui aussi s’endormit dans le Jardin, après avoir dormi sur ton Cœur, et qui s’est ensuite enfui : les fragilités de ceux qui Te sont le plus fidèles, en Judas les apostats et toute la série des graves offenses commises par eux.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,16,Le lavement des pieds – La Cène Eucharistique,hour_meditation,16
PASSION24.HOUR.04.P017,"Tu T’arrêtes aux pieds de chaque apôtre et Tu pleures, Tu pries, Tu répares chacune de ces offenses, Tu obtiens par tes Prières force et aide pour tous.",hour_meditation,PASSION24.HOUR.04.MEDITATION,7,17,Le lavement des pieds – La Cène Eucharistique,hour_meditation,17
